"title","asin","brand","stars","reviewsCount","thumbnailImage","breadCrumbs","description","price","price/currency","price/value","url"
"Pure Enrichment® WeightedWarmth™ Weighted Neck and Shoulder Heating Pad - 5.5 lbs, 4 Heat Settings, BPA-Free Non-Toxic Beads, and Soft Micromink — Ideal for Neck, Shoulder, and Upper Back Pain (Jade)","B08NTTY125","Pure Enrichment","4.5","338","https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/81+dDA26vTL._AC_SY300_SX300_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","59.99","https://www.amazon.com/dp/B08NTTY125"
"19''x24"" Extra Large Weighted Heating Pad, Electric Heating Pad for Back Pain Relief with 3 Heat Levels, 2-Hour Auto Shut Off, Washable - TW02","B09PTLT7YS","HELLOMOTO","4.3","25","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/61C88A9qVnL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","16.99","https://www.amazon.com/dp/B09PTLT7YS"
"Comfheat USB Heating Pad for Pain Relief, Portable Car Travel Blanket Heated Pads Moist Hot Compress Therapy Back Abdomen Cramps, Heating Settings Auto Shut Off(No Power Bank 13""x29"")","B098QPZ53Z","comfheat","3.5","4","https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/61FLsI0+tnL._AC_SY300_SX300_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B098QPZ53Z"
"UTK Jade Infrared Rotator Cuff Heating Pad for Shoulders Pain Relief, Heated Shoulder Brace for Keep Shoulders Health, Physical Therapy, EMF Free, Auto Shut Off and Smart Controller","B07QJ45M33","UTK","4","649","https://images-na.ssl-images-amazon.com/images/I/61zX7G5da4L.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","60.99","https://www.amazon.com/dp/B07QJ45M33"
"Pasonio Full Weighted Extra Large Electric Heating Pad for Back Pain and Cramps Relief - Soft Heat Pad for Moist & Dry Therapy (Pink and Black PFH01)","B0B4WH2H83","Pasonio","4.8","24","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/811hRB4eLVL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B0B4WH2H83"
"Weighted Heating Pad, XXL Large Electric Heating Pads for Back，Shoulder ,Leg Pain or Cramps Relief with Auto-Off , Moist & Dry Heat Option,3 Heat Settings Hot Heat Pad,19""x24""","B091TNPC74","ZXU","4.3","196","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T1/images/I/61u2uAxpPwL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B091TNPC74"
"Boncare LCD Digital Control Extra Large Heating Pads for Back Pain Relief and Cramps with Auto Shut Off Fomentera de Calor Super Soft Moist / Dry Heat 12” x 24” (Light Gray)","B07V9V5SHJ","Boncare","4.2","1121","https://images-na.ssl-images-amazon.com/images/I/81yGqAvfdlL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B07V9V5SHJ"
"CAMECO Electric Heating Pad for Neck, Ergonomic Heated Neck Wrap Pad with Auto Shut Off, 10-90 min & 86℉-158℉ Setting, Thermal Dry Heat Therapy for Neck Pain Relief, 5s Fast-Heating, 8*29in","B0B288GB8H","CAMECO","4","31","https://m.media-amazon.com/images/I/71t9t-Y+6sL._AC_SY300_SX300_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B0B288GB8H"
"Heating Pad, Kastiny Electric Heat Pads for Back Pain and Cramps Relief, Weighted Heating Pads with Dry & Moist Therapy, Auto Shut Off, 6 Temperature Settings for Shoulder Neck Arm Leg Knee(12"" x 24"")","B08LDL2CR6","Kastiny","4.3","213","https://images-na.ssl-images-amazon.com/images/I/81Se7GQVx8L.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","Want to have the pain and cramps relief muscle? You need Kastiny Sable Heating Pad.We devote ourselves to making skin-friendly and professional heat wrap, for anyone wanting a relieve pain and relaxing body.Who knows your demand? Kastiny is focused on a healthy and exquisite lifestyle for you.Kastiny is a brand team full of passion and vitality, we are committed to research and development production of better and better products.Why you need Kastiny Moist Heating Pads? This heating pad for neck and shoulders has multiple functions.You will enjoy the pain relief for your body, as it can deep into your muscles, boost blood circulation to relieve pain and relax.You can choose the different temperatures by your needs, as the heat pads have 6 heating settings, choose the best temperature and duration to bring maximum comfort.LCD display controller can display the set temperature, easier to find the temperature that suits you, and more convenient to use.The heating pad for back pain relief adopts PTC + NTC heating system, with overheat protection, making the product safer and more convenient to use.Why choose us?Kastiny brands are not only focused on quality but also on customer service.We focus on every detail not only on production but also on quality inspection.Kastiny is under a 1% defect rate. In addition, we are always improving our brands by listening to You. Your satisfaction is our greatest pursuit, your happy shopping experience is our biggest harvest.Kastiny brands are under a long-term warranty.All Kastiny brands are under 18-month warranty. If there are any problems, we could offer a Full Refund within 360 days.",,,,"https://www.amazon.com/dp/B08LDL2CR6"
"TOPQSC Far Infrared Heating Pad, Jade and Tourmaline Stones with Temperature Control.Infrared Hot Therapy, Fast Pai/n Relief Use for Home Office.21’’x31’’Portable Size.","B09B7D8D3H","TOPQSC","4.3","28","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/71Hm3QIacUL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","Parameter:Size 21’’*31’’Item weight 2.22KGTemperature control range 103 °F - 159 °FPower 60WVoltage 110v (120V) 50-60HZ Product packaging:Mat *1 Thermometer *1Travel bag*1",,"$","85.99","https://www.amazon.com/dp/B09B7D8D3H"
"Microwave Heating Pad for Neck, Shoulders Back Pain Relief | Large Moist Weighted Cordless Heat Pad | Heated Neck Wrap for Targeting Stress, Tension Relief and Relaxation","B092QJGPD6","uncn","4.2","126","https://images-na.ssl-images-amazon.com/images/I/81FJbhK1JDL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B092QJGPD6"
"XIRGS Electric Heating Pad for Back Pain Relief, Heating Pad for Back Neck Shoulders, 12""x24"" Fast Heating Ultra-Soft Heat Pad, 10 Temperature Level, Auto Shut-Off (Blue)","B0991PZ42D","XIRGS","4.4","944","https://images-na.ssl-images-amazon.com/images/I/815rsX2Vj-L.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","18.96","https://www.amazon.com/dp/B0991PZ42D"
"Vive Moist Heating Pad - Electric Heated Warming Hot Wrap for Heat Therapy on Back, Knee, Shoulder, Neck Pain, Period Menstrual Cramps, Cats, Dogs, Pets - Portable, Auto Shut Off (12"" x 15"")","B06XKMQNM5","Vive","4.5","2107","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/71QrDM-E14L.__AC_SY300_SX300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B06XKMQNM5"
"Foot Warmer Electric, Heating Pad King Size Ultra Soft Flannel, Extra Large for Bed, Abdomen, Feet, Back, Cramp, Office/Home Under Desk, 10ft Cord, Auto Off, 22"" x 20"" - Pink","B07JB4DZCH","FIGERM","4.5","1798","https://images-na.ssl-images-amazon.com/images/I/61sfTGhs2UL.__AC_SY300_SX300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","39.99","https://www.amazon.com/dp/B07JB4DZCH"
"Far Infrared Heating Pad Mat for Back, Neck, Shoulders, Cramps, Pain Relief with Natural Jade and Tourmaline, Auto Shut Off, Smart Timer and Heat Settings, 17” x 28”","B0B3CQBMZV","XUYU","4.6","23","https://m.media-amazon.com/images/I/71R7W+91rTL._AC_SY300_SX300_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B0B3CQBMZV"
"Heating Pad for Back and Shoulder Pain Relief, Large 24'' x 33'' Size Electric Heat Wrap with Fast-Heating and 4 Heat Settings, 2 Hours Auto Shut Off, Machine Washable - Green","B09TQZ7WKQ","CURECURE","5","2","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/81PGahR5UCL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B09TQZ7WKQ"
"Plush Fabric Heating Pad","B09THM5Q57","Sunbeam",,,"https://images-na.ssl-images-amazon.com/images/I/51uovxuKF5L.__AC_SY300_SX300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","This Sunbeam Premium Standard-Size Heating Pad with Compact Storage delivers fast, soothing heat therapy for common muscle pain and joint pain. The 12 x 15-inch flexible, plush pad fits most muscle groups to help accelerate tissue healing and relax sore muscles associated with muscle tension and stress. Feel the heat in seconds, and customize treatment with 4 heat settings and 2-hour auto-shutoff. After heat therapy treatment, roll up the controller in the pad and secure in place with elastic straps for neat storage. Enjoy convenient features such as an easy-to-use push-button controller with LED heat-setting lights for visibility in the dark and a long, 9-foot cord. For optional moist heat therapy, spray fabric with water for deep, penetrating pain relief. The entire flexible, plush hot pad is fully machine washable for easy care—just disconnect the controller. Pain Relief: 12 x 15-inch premium Sunbeam heating pad fits most muscle groups to deliver fast, soothing heat therapy for common muscle and joint pain Fast Heat Up: Feel the heat in seconds for fast relief Compact Storage: After heat therapy treatment, roll up controller in pad and secure in place with elastic straps for neat storage Premium Fabric Pad: Premium pad is designed for flexibility and maximum comfort with soft, plush fabric; entire pad is fully machine washable and dryer-safe for easy care—just disconnect the controller Clinically Proven: Heat is clinically proven to relieve pain associated with muscle tension and stress High-Level Heat: Heat increases blood flow to accelerate tissue healing and relax sore muscles associated with muscle tension and stress Easy-to-Use Push-Button Controller: Customize treatment with 4 heat settings using the push-button controller with LED heat-setting lights for visibility in the dark Convenient Features: 2-hour auto-shutoff, a long, convenient 9-foot cord, and optional moist heat— spray fabric with water for deep, penetrating pain relief HSA/FSA Eligible UL Cert",,,,"https://www.amazon.com/dp/B09THM5Q57"
"UTK 19 x 15 Inch Jade Stone Far Infrared Heating Pad for Back, Abdomen, and Leg Pain Relief with Smart Remote Controller, Carry Bag, and Chair Strap","B013S7KGUU","UTK","4.4","458","https://images-na.ssl-images-amazon.com/images/I/A1tUhJYW2fL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B013S7KGUU"
"XXXL Large Heating Pad for Back Neck and Shoulders - Fast Heat Electric Heating Pad with Waist Strap for Muscle Pain and Cramps - 3 Heat Settings with Auto Shut-Off, Brown-38''x 26''","B09PTNN3F5","HELLOMOTO","4.9","28","https://m.media-amazon.com/images/I/71IV+7df30L._AC_SY300_SX300_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B09PTNN3F5"
"Sunbeam 002014-915-000 Xpressheat Heating Pad, Garnet Red, 12 x 15 inches","B008744QM4","Sunbeam","4.3","2288","https://images-na.ssl-images-amazon.com/images/I/81L4eVKUEUL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","Washing Instructions: Do not dry clean, Do not bleach. Don't use wringer for detachable pad. 1) Disconnect pad from outlet. 2) Detach Pad Connector from the Control Connector. 3) Wash by hand or as follows in an automatic washer using slow agitation and normal spin speed: Fill washer with warm water. Add minimum amount of all purpose detergent, agitate to dissolve, measure heating pad before washing. Add heating pad and soak five minutes. Agitate two minutes. Spin. Fill for cool rinse, agitate one minute then spin. Dry in automatic dryer on high heat, five minutes only, or line dry. Remove damp heating pad from dryer, block to original size, and drape to finish drying. Do not iron your heating pad. 4) Do not plug in pad and pad connector until they are completely dry.",,"$","44.99","https://www.amazon.com/dp/B008744QM4"
"Sunbeam Heating Pad for Fast Pain Relief, XX-Large Ultra-King XpressHeat, 6 Heat Settings with Auto-Shutoff, Burgundy, 14 x 27 Inch","B087RS98HR","Sunbeam","4.2","248","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T1/images/I/81s137LqlyL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","Help arthritic pain and everyday muscle aches fade away with this Sunbeam XXL Heating Pad with Digital LED Controller. The pad heats up in 30 seconds for super-fast heat therapy. The 6 heat settings let you customize the level of intensity you need to begin feeling better. The pad also features a convenient select-hour auto-off setting for peace of mind, and an extra-long power cord so you can relax in your favorite spot. This premium, super-soft velveteen pad delivers extra comfort.",,"$","39.99","https://www.amazon.com/dp/B087RS98HR"
"CARA Large Washable Heating Pad for Back & Menstrual Cramps Pain,","B07TGPZCFH","CARA","4.2","47","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/31TrB-XTo1L._SY300_SX300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","The large heating pad is designed to Effectively target lower back pain and abdominal cramps pain. The 4 preset heat settings will provide the heat you need and it comes with a 60 minute automatic cut off for safety. The adjustable belt with hook and loop fasteners provide a custom fit. This pad is machine washable to help pad last longer. Comes with a 2 year limited warranty. Based in Warwick, Rhode Island, Cara has been dedicated to providing the consumer with quality, cost-effective products for over 15 years. Cara provides a broad line of reliable, high-quality, and economical home healthcare products with manufacturer warranty to provide complete consumer Satisfaction.",,"$","34.99","https://www.amazon.com/dp/B07TGPZCFH"
"CAMECO Electric Heated Mittens for Hands & Fingers, Heating Pad & Gloves for Carpal Tunnel, Arthritis, Tendonitis Pain Relief, Auto Shut Off Heat Therapy Hands Warmers for Men Women, 86-158℉ (A Pair)","B0B71WRQZW","CAMECO","4","11","https://images-na.ssl-images-amazon.com/images/I/71T5hMhaOsL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","CAMECO Electric Heating Mittens for Whole Hand Pain Relief and Keeping Warm in WinterThe electric heated Hand Warmer Wrap can keep your hand warm, help to increase circulation, improve mobility, and alleviate pain, fatigue and soreness.The electric heated Hand Warmer Wrap can keep your hand warm, help to increase circulation, improve mobility, and alleviate pain, fatigue and soreness.Keep your hand warm, say goodbye to the cold hands in cold days. Whole hand wrap design will help your hand skin getting cracked and improve your sleep quality and achieve a better sleep.Keep your hand warm, say goodbye to the cold hands in cold days. Whole hand wrap design will help your hand skin getting cracked and improve your sleep quality and achieve a better sleep.Idea gifts for your wife, husband, mom, dad, grandma and grandpa on Thanksgiving, Chiristman, Birthday, Mother's day, father's day and New Year, etc.Idea gifts for your wife, husband, mom, dad, grandma and grandpa on Thanksgiving, Chiristman, Birthday, Mother's day, father's day and New Year, etc.Advanced Technology to Ensure the SafetyOverheating protection: When the temperature is too high, the product will automatically shut down to ensure safety.Constant temperature: When the temperature exceeds or falls below the set temperature, the product will automatically adjust the temperature, so you will see that the temperature display on the screen is always changing.Default temperature and time: Turn on the product switch, the product will automatically heat up. The default temperature is 122°F and the default time is 30 minutes.Auto-off timer: When the set time is up, the product will automatically turn off the power, which not only saves energy, but also ensures safe use.Specification:Materail: 100% PolyesterVoltage: 110V / 60HzPower: 60WTemperature: 86℉ - 158℉3 Time Level: 30/60/90 MinutesSize: 31 * 16 cm / 12.2 * 6.3 inWarning:Do not use the heating pad while sleeping.Do not use the heating pad while sleeping.This heating pad is not to use on an invalid, sleeping, or unconscious person.This heating pad is not to use on an invalid, sleeping, or unconscious person.",,,,"https://www.amazon.com/dp/B0B71WRQZW"
"Thermophore Classic Moist Heating Pad Size Medium 14"" x 14"" - Model 056","B0006TIEVM","Thermophore","4.4","269","https://images-na.ssl-images-amazon.com/images/I/81EYWhvJ2rL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","The Thermophore brand is owned by the Battle Creek Equipment Company where we take a great deal of pride in manufacturing the majority of our products right here in the USA. And as a family-owned businesss, we have been doing so for over eighty-five years!   We focus on offering the best hot & cold therapy products possible and providing REAL drug-free pain relief solutions. To make sure we do this right, we stick to our manufacturing and use a world class third party fulfillment company to manage your order and ship it to you quickly and efficiently. Thermophore brand heating pads can offer you the pain relief you need without having to take any pain medications! Try ""moist heat application"" from our Thermophore Automatic Moist Heat Pack to soothe those tired and sore muscle groups or to relieve chronic pain from arthritis and other afflictions. The Original Model 056 Thermophore Automatic Moist Heat Pack is designed with a special hand-held switch. Just press for heat, release to cool and alternate as often as you like. This let's you ramp up to full heat therapy. If you happen to doze off and your hand relaxes, the unit will cool as a safety feature. Thermophore Classic Model 056 is assembled in the USA. Size: 14 inches x 14 inches. Cord length 9-1/2 feet.Designed for smaller areas of the body, the shoulder, knee, part of the abdomen. Is compact and light enough to be a great travel companion (use only with 120v service).∙ Watts: 75∙ Max temp: The pads can run between 150 to 165°F∙ Hold Button Switch to control temp - press to hold, release to cool. ****Note: It is not recommended to lay on this or any heating pad.",,,,"https://www.amazon.com/dp/B0006TIEVM"
"Okyna Far Infrared Heating Pad for Back Pain Relief, 108PCS Jade Stone and 42PCS Tourmaline Stones, Auto Off and Temperature Adjustable,31”X21”","B09QSMK8YN","Okyna","4.7","20","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T1/images/I/81c4dh0RGhL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","123","https://www.amazon.com/dp/B09QSMK8YN"
"Banne Extra Large Heating Pad 33""x17"" for Back Pain Relief and Cramps,Heat Therapy for Back Shoulder and Leg,Electric Heat Pad with 6 Heat Levels 4 Timers and Auto-Off","B095YMDGD4","Banne","4.4","452","https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/71U+lwVhHzL._AC_SY300_SX300_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B095YMDGD4"
"ABYON Electric Heating Pad for Back Pain,Cramps, Arthritis Relief, Machine-Washable,Luxury Soft Flannel 12” x 24” Cover for Neck, Shoulders and Body,2-Hour Auto Shut-Off","B08SJ2ZTRM","ABYON","4.4","332","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T1/images/I/711KKrsqEYL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","29.99","https://www.amazon.com/dp/B08SJ2ZTRM"
"Jade Stone Heating Pad for Back Pain Relief, Weighted Hot Heating Pad, Lager Size Heated Pad with Auto-Off, 12 Heat Settings, 12” x 24” - SY01","B09MQFS7FZ","HELLOMOTO","4.2","84","https://images-na.ssl-images-amazon.com/images/I/71wSP8QWcBL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B09MQFS7FZ"
"Pasonio Full Weighted Heating Pad for Back, Neck, and Shoulder Pain Relief with Auto Shut Off, Extra Large 12 x 24"", Grey blue-PLH01","B0B4WGPVJB","Pasonio","4.9","12","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T1/images/I/81KAngTesnL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B0B4WGPVJB"
"Microwave Heating Pad, 8 x 12“ Microwavable Heating Pads for Neck and Shoulders, Moist Heat Pack Pillow Warm Compress for Knee, Muscles, Joints, Wrist, Abdomen (Dark Gray)","B09VSVYQWS","MORLIDEN","4.5","514","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/615PK-UV50L.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","※Easy to Use Microwavable Heating Pad - Moist heat pack is suitable for multiple parts of the body such as neck, shoulder, knee, elbow, ankle, waist, back, instep, etc. ※Flexible Moist Heat Pack - It can heats up quickly and molds into every body part, while its nice weight helps hold in place and deliver gentle heat therapy pressure. ※Natural Moist Heat Pad with Double - Side Fabric - Filled with flaxseed, millet, buckwheat,clay beads that are unscented and retain heat more durable and effective.  ※Hot & Cold Compress - 8 x 12"" microwave heat pad is suitable for most of your body parts, it can cover the areas where you need heat and keep warm. Hot cold pack only needs to be safely heated for 90 seconds to enjoy 20 minutes of moist heat compress. Freeze the pad in freezer for 4 hours to easily relieve body parts. ※Best Intimate Gift - Hot & cold plush wrap that envelops your shoulders & neck to offer you the most effective help. Absolutely the best gift in Father's Day, Mother's Day, Christmas Day, and some special one’s Birthday.",,,,"https://www.amazon.com/dp/B09VSVYQWS"
"Cabeau Incredi-Heat Pad- USB-Powered Heating Pad for Back, Knee, etc - Rechargeable Therapeutic Heat Therapy to Ease Muscle Strain and Relieve Pain","B09TS74VM8","Cabeau","4","62","https://images-na.ssl-images-amazon.com/images/I/71cbs7hVeYL.__AC_SY300_SX300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B09TS74VM8"
"Heated Shoulder Brace Wrap,Portable Electric Wireless 3 Heating Setting Infrared Pad Strap with Hot Cold Therapy for Rotator Cuff, Frozen Shoulder,Relax Muscle Pain Relief Shoulder Compression Sleeve","B07XXTVB5P","ZLTFashion","3.9","1434","https://images-na.ssl-images-amazon.com/images/I/71pK40lTObL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","89.99","https://www.amazon.com/dp/B07XXTVB5P"
"Cure Choice Electric Heating Pad for Neck & Shoulders, Ultra Soft Heating pad for Muscle Cramps – Heated Pad with Adjustable Temperature Settings, Safe Auto Shut Off (Magenta)","B08MVN6L9S","CURE CHOICE","4.3","820","https://images-na.ssl-images-amazon.com/images/I/71FaTxQmnxL.__AC_SY300_SX300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B08MVN6L9S"
"Shoulder-Heating-Pad-Heated -Wrap - 3 Heat Settings Heating Pad for Shoulder,Suitable for Relieving Muscle Pain,Tendonitis Periarthritis","B09V54KS13","Rhmip","4.1","160","https://images-na.ssl-images-amazon.com/images/I/71g-Ie3KUkL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B09V54KS13"
"Dowin Heat Massaging Weighted Heating Pad, Electric Heating pad with Massaging Vibrations, 9 Settings- 3 Heat, 6 Massage-18 Relaxing Combinations, 12” x 24” Blue","B09B5ZLYF5","Dowin","4.2","374","https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/81-x7zBAV+L._AC_SY300_SX300_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B09B5ZLYF5"
"Weighted Heating Pad - Pads for Neck and Shoulders,2lb Large Electric Heated Neck Shoulder,for Back/Waist/Abdomen Pain Relief,6 Heat Settings 4 Auto-Off,Washable,Fast-Heating Technology 22.8×16.5""","B0B77D73V4","Michnild","4.2","8","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/91UsLXOAqyL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","Function: Offers excellent coverage for large muscle groups. 6 Temperature Settings: LED controller adjusts heat easily with 6 temperature settings to accommodate your comfort level (40℃/104℉ to 60℃/140℉). TIMER:4 level settings ranging from 30~120min,conserves energy and prevents burns caused by excessive heating. 7-Foot Extra-Long Cord: Makes it easier to use from the comfort of your bed or favorite chair. Machine Washable: Helps maintain the beauty and softness for years to come. 6 HEAT SETTINGS: Warm(level 1)–temperature range (~40℃/104⁰ F) Low(level 2)–temperature range (~45℃/112⁰ F) Medium Low(level 3) –temperature range (~48℃/119⁰ F) Medium (level 4)–temperature range (~52℃/126⁰ F) Medium High(level 5)–temperature range (~56℃/133⁰ F) High(level 6)–temperature range (~60℃/140⁰ F)",,"$","19.66","https://www.amazon.com/dp/B0B77D73V4"
"RENPHO Large Heating Pad for Neck and Shoulders, Heat Pad Neck Wrap for Back Pain and Cramps Relief, 19""x24'' Fast Heating with Machine Washable, Auto Shut Off, Gifts for Women, Moist heating Option","B092D8HVQS","RENPHO","4.1","507","https://images-na.ssl-images-amazon.com/images/I/81o3ye8kYBL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","38.99","https://www.amazon.com/dp/B092D8HVQS"
"Weighted Heating pad for Back Pain and Cramps Relief- 24 x 19 Inch, Extra Large Electric Heating Pad with Auto Shut Off, 3 Heat Settings, Dry and Moist Heat by HELLOMOTO","B091TW3128","HELLOMOTO","4.5","14","https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/61aTg5+uSRS._AC_SY300_SX300_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B091TW3128"
"Period Pain Relief Heating Pack, Natural Pain Relief for Menstrual Pain，Natural Hot Heating Pad Microwavable,Muscle Pain, Joints, Neck and Shoulders, Fill up The Heat Storage Clay Sphere","B09PV6NJJD","coldpa","4.2","39","https://images-na.ssl-images-amazon.com/images/I/61I1uKkw1TL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","8.94","https://www.amazon.com/dp/B09PV6NJJD"
